Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class,identifier,cluster,risk
1,0.2364864864864864,0.226890756302521,0.0575221238938053,0.0288648840092084,0.0255548083389374,0.0190915075707702,0.0234180368709516,0,1214,233,0.3333333333333333
0,0.6756756756756757,0.7142857142857143,0.1460176991150442,0.3810873029927395,0.3429724277067922,0.2751810401579986,0.3034379671150972,3,1336,31,0.3333333333333333
0,0.4527027027027027,0.4369747899159664,0.0973451327433628,0.1129803435452452,0.0837256220578345,0.0855826201448321,0.0931738913801694,4,2424,37,0.3333333333333333
2,0.6554054054054055,0.689075630252101,0.1283185840707964,0.3136178501859394,0.2242770679219906,0.2890059249506254,0.2670652715495765,3,3769,32,0.3333333333333333
0,0.6351351351351352,0.5546218487394958,0.1327433628318584,0.3954312024083584,0.3641560188298587,0.3212639894667544,0.2820129546586946,3,1790,33,0.3333333333333333
1,0.2432432432432432,0.226890756302521,0.0442477876106194,0.0286877988312378,0.019166106254203,0.0276497695852534,0.0254110612855007,0,896,234,0.3333333333333333
2,0.6824324324324325,0.6974789915966386,0.1460176991150442,0.3276075792456171,0.2155346334902488,0.260697827518104,0.312406576980568,5,2191,240,0.3333333333333333
1,0.3783783783783783,0.3781512605042018,0.0973451327433628,0.0784487338409775,0.0541358439811701,0.0684660961158657,0.0782262082710513,1,2227,235,0.3333333333333333
2,0.7837837837837839,0.8991596638655461,0.1769911504424779,0.5466619443952542,0.4391392064559515,0.4950625411454904,0.412057797708022,5,2251,241,0.3333333333333333
2,0.5743243243243243,0.546218487394958,0.1371681415929203,0.2330440942093146,0.1778749159381304,0.1790651744568795,0.2127553562531141,9,2102,365,0.3333333333333333
0,0.5608108108108107,0.5798319327731093,0.1017699115044248,0.2008145918186647,0.1714862138533961,0.173798551678736,0.1429995017438963,3,3445,34,0.3333333333333333
0,0.8445945945945946,0.8739495798319327,0.1769911504424779,0.6143084823800248,0.5208473436449226,0.521395655036208,0.4578973592426508,5,3517,242,0.3333333333333333
0,0.6756756756756757,0.689075630252101,0.1725663716814159,0.352222418983531,0.2797579018157363,0.3245556287030941,0.4668659691081216,2,1638,34,0.3333333333333333
1,0.2635135135135135,0.2352941176470588,0.0619469026548672,0.0354170355941207,0.0295897780766644,0.0171165240289664,0.0323866467364225,2,3180,35,0.3333333333333333
2,0.5337837837837838,0.5210084033613446,0.1061946902654867,0.2160439171241367,0.2192333557498318,0.1968400263331138,0.1380169407075237,2,946,36,0.3333333333333333
1,0.7094594594594595,0.7142857142857143,0.1504424778761062,0.3242429608641756,0.2548755884330867,0.292297564186965,0.2874937717987045,2,1659,37,0.3333333333333333
2,0.8716216216216216,0.8823529411764705,0.168141592920354,0.7389764476713299,0.6687962340282447,0.6287030941408821,0.5271549576482313,7,2973,442,0.3333333333333333
1,0.5945945945945946,0.5798319327731093,0.1194690265486725,0.2245440056667257,0.2047747141896435,0.1593153390388413,0.1833582461385152,3,3552,35,0.3333333333333333
1,0.3918918918918919,0.3361344537815126,0.0707964601769911,0.0695944749424473,0.0521183591123066,0.0447662936142198,0.0513203786746387,0,1433,235,0.3333333333333333
2,0.581081081081081,0.5798319327731093,0.1371681415929203,0.2973260138126439,0.1819098856758574,0.2330480579328505,0.2825112107623319,6,2498,367,0.3333333333333333
0,0.6824324324324325,0.7058823529411765,0.1460176991150442,0.3670975739330618,0.2777404169468728,0.3416721527320605,0.3024414549078226,7,3283,443,0.3333333333333333
1,0.6756756756756757,0.6722689075630253,0.1415929203539823,0.3497432264919426,0.3322125084061869,0.2560895325872284,0.2436472346786248,3,2905,36,0.3333333333333333
0,0.6283783783783784,0.5546218487394958,0.1238938053097345,0.2704090667611121,0.2188971082716879,0.152073732718894,0.2341803687095167,4,2067,38,0.3333333333333333
2,0.6756756756756757,0.638655462184874,0.1150442477876106,0.3571808039667079,0.2468056489576328,0.2916392363396971,0.3173891380169407,4,3394,39,0.3333333333333333
2,0.581081081081081,0.5546218487394958,0.1327433628318584,0.2264919426244023,0.1647612642905178,0.1994733377221856,0.2127553562531141,6,782,368,0.3333333333333333
1,0.4864864864864864,0.4453781512605042,0.0707964601769911,0.1170533026385691,0.0991930060524546,0.0829493087557603,0.1031390134529148,3,113,37,0.3333333333333333
0,0.7702702702702704,0.7647058823529412,0.1592920353982301,0.5728705507349034,0.5248823133826496,0.423304805793285,0.4643746885899353,6,1956,369,0.3333333333333333
2,0.6891891891891893,0.7058823529411765,0.1061946902654867,0.3339826456525588,0.2750504371217215,0.2778143515470704,0.2775286497259592,8,412,367,0.3333333333333333
2,0.4189189189189189,0.411764705882353,0.084070796460177,0.0842925447140074,0.0588433086751849,0.0770243581303489,0.083208769307424,3,530,38,0.3333333333333333
1,0.5405405405405405,0.5126050420168068,0.0973451327433628,0.1735434744111917,0.1412239408204438,0.1441737985516787,0.147982062780269,2,1275,38,0.3333333333333333
1,0.4594594594594594,0.453781512605042,0.0884955752212389,0.1101469806977156,0.0928043039677202,0.0816326530612244,0.0946686596910812,1,1557,236,0.3333333333333333
0,0.7567567567567568,0.7226890756302521,0.1460176991150442,0.4489109261554808,0.3782784129119031,0.4028966425279789,0.3368211260587943,5,1944,243,0.3333333333333333
0,0.7027027027027027,0.680672268907563,0.1238938053097345,0.3550557818310607,0.312373907195696,0.2751810401579986,0.2491280518186348,3,1003,39,0.3333333333333333
1,0.4054054054054054,0.3697478991596639,0.084070796460177,0.0865946520276252,0.0733019502353732,0.053982883475971,0.0757349277528649,0,1238,236,0.3333333333333333
1,0.5202702702702703,0.4957983193277311,0.0884955752212389,0.1661058969364264,0.1687962340282447,0.1007241606319947,0.1210762331838565,2,2742,39,0.3333333333333333
2,0.641891891891892,0.6134453781512605,0.1504424778761062,0.2990968655923499,0.2252858103564223,0.3159973666886109,0.2426507224713503,7,3146,444,0.3333333333333333
2,0.7432432432432433,0.7394957983193278,0.1548672566371681,0.4269523640871259,0.3564223268325487,0.369321922317314,0.3497757847533632,5,2937,244,0.3333333333333333
2,0.6148648648648649,0.6218487394957983,0.1150442477876106,0.2633256596422879,0.2007397444519165,0.1777485187623436,0.2426507224713503,4,2093,40,0.3333333333333333
2,0.6283783783783784,0.5882352941176472,0.1371681415929203,0.3433681600850009,0.2162071284465366,0.2547728768926925,0.2874937717987045,9,3374,366,0.3333333333333333
2,0.5,0.4957983193277311,0.1238938053097345,0.2084292544714007,0.1355077336919973,0.2073732718894009,0.1878425510712506,8,2461,368,0.3333333333333333
2,0.8243243243243245,0.7647058823529412,0.1592920353982301,0.5144324420046041,0.4240080699394754,0.4081632653061224,0.369706028898854,3,3992,40,0.3333333333333333
2,0.7364864864864865,0.689075630252101,0.168141592920354,0.4744111917832477,0.3829858776059179,0.4173798551678735,0.3522670652715496,5,336,245,0.3333333333333333
2,0.5675675675675675,0.5714285714285715,0.1194690265486725,0.2236585797768726,0.2034297242770679,0.1698485845951283,0.1474838066766318,2,956,40,0.3333333333333333
1,0.3445945945945946,0.319327731092437,0.0575221238938053,0.050469275721622,0.0383322125084061,0.0414746543778801,0.0488290981564524,0,4025,237,0.3333333333333333
2,0.7567567567567568,0.7058823529411765,0.1504424778761062,0.421993979103949,0.3493611297915265,0.3541803818301514,0.3637269556552068,4,1393,41,0.3333333333333333
1,0.2364864864864864,0.2184873949579832,0.0575221238938053,0.0244377545599433,0.0174848688634835,0.0236998025016458,0.0209267563527653,0,2458,238,0.3333333333333333
0,0.7635135135135136,0.7058823529411765,0.168141592920354,0.4069417389764476,0.292871553463349,0.369321922317314,0.3776781265570504,7,3165,445,0.3333333333333333
2,0.4797297297297297,0.4957983193277311,0.0973451327433628,0.1430848238002479,0.1119704102219233,0.1059907834101382,0.133034379671151,4,12,42,0.3333333333333333
2,0.6621621621621621,0.638655462184874,0.163716814159292,0.3469098636444129,0.2205783456624075,0.1784068466096116,0.3871449925261585,7,447,446,0.3333333333333333
0,0.6891891891891893,0.7226890756302521,0.1327433628318584,0.3814414733486806,0.2780766644250168,0.2778143515470704,0.3532635774788241,5,2075,246,0.3333333333333333
2,0.4527027027027027,0.411764705882353,0.0884955752212389,0.1058969364264211,0.0827168796234028,0.0901909150757077,0.0881913303437967,3,3363,41,0.3333333333333333
1,0.3716216216216216,0.3277310924369748,0.0619469026548672,0.0630423233575349,0.0433759246805648,0.0625411454904542,0.0523168908819133,0,819,239,0.3333333333333333
2,0.2567567567567567,0.2436974789915967,0.0575221238938053,0.029041969187179,0.0221923335574983,0.0131665569453587,0.0284005979073243,1,3318,237,0.3333333333333333
0,0.581081081081081,0.5630252100840337,0.1106194690265486,0.1921374180981051,0.1647612642905178,0.1968400263331138,0.1385151968111609,1,1104,238,0.3333333333333333
1,0.1959459459459459,0.1764705882352941,0.0442477876106194,0.0166460067292367,0.0137861466039004,0.0125082290980908,0.0134529147982062,0,2627,240,0.3333333333333333
2,0.5270270270270271,0.4957983193277311,0.1061946902654867,0.1836373295555161,0.1348352387357095,0.2132982225148123,0.1828599900348779,5,2147,247,0.3333333333333333
0,0.8243243243243245,0.8067226890756304,0.1548672566371681,0.5604745882769612,0.4818426361802286,0.4963791968400263,0.4185351270553065,3,1818,42,0.3333333333333333
2,0.5675675675675675,0.5546218487394958,0.1194690265486725,0.2503984416504338,0.1412239408204438,0.1803818301514154,0.2595914299950175,6,788,370,0.3333333333333333
2,0.5270270270270271,0.5126050420168068,0.1106194690265486,0.1538870196564547,0.112979152656355,0.140882159315339,0.1429995017438963,5,3273,248,0.3333333333333333
0,0.7702702702702704,0.7815126050420169,0.1548672566371681,0.4719319992916593,0.4478816408876933,0.3502304147465437,0.3522670652715496,4,3510,43,0.3333333333333333
1,0.3986486486486486,0.3697478991596639,0.0884955752212389,0.0989906144855675,0.1005379959650302,0.0658327847267939,0.0662680617837568,0,3108,241,0.3333333333333333
2,0.7432432432432433,0.73109243697479,0.1460176991150442,0.4260669381972728,0.347343644922663,0.4081632653061224,0.343796711509716,4,2793,44,0.3333333333333333
2,0.3783783783783783,0.3445378151260505,0.0752212389380531,0.0667611120949176,0.0537995965030262,0.0631994733377221,0.0533134030891878,0,638,242,0.3333333333333333
2,0.5405405405405405,0.5378151260504203,0.1106194690265486,0.2093146803612537,0.1856086079354404,0.1507570770243581,0.1778774289985052,4,392,45,0.3333333333333333
1,0.2432432432432432,0.2184873949579832,0.0575221238938053,0.0255002656277669,0.0198386012104909,0.021066491112574,0.0184354758345789,0,3010,243,0.3333333333333333
0,0.6081081081081081,0.5882352941176472,0.1017699115044248,0.2542943155657871,0.2081371889710827,0.2514812376563528,0.197807673143996,8,3193,369,0.3333333333333333
0,0.5202702702702703,0.546218487394958,0.1150442477876106,0.2256065167345493,0.2010759919300605,0.2001316655694535,0.1579471848530144,5,266,249,0.3333333333333333
1,0.2702702702702703,0.2436974789915967,0.0663716814159292,0.0297503098990614,0.0198386012104909,0.0243581303489137,0.0284005979073243,1,2228,239,0.3333333333333333
1,0.4932432432432432,0.453781512605042,0.079646017699115,0.1232512838675402,0.0988567585743106,0.0875576036866359,0.1031390134529148,1,931,240,0.3333333333333333
2,0.3783783783783783,0.3949579831932773,0.079646017699115,0.1152824508588631,0.0894418291862811,0.1125740618828176,0.0881913303437967,3,40,43,0.3333333333333333
1,0.6283783783783784,0.6134453781512605,0.1238938053097345,0.256596422879405,0.214862138533961,0.1895984200131665,0.2267065271549577,3,1307,44,0.3333333333333333
1,0.3851351351351351,0.3697478991596639,0.084070796460177,0.0761466265273596,0.0558170813718897,0.0566161948650427,0.0881913303437967,1,437,241,0.3333333333333333
1,0.2702702702702703,0.2521008403361344,0.0707964601769911,0.0332920134584735,0.0235373234700739,0.0236998025016458,0.0284005979073243,0,2448,244,0.3333333333333333
1,0.2905405405405405,0.2857142857142857,0.0619469026548672,0.0350628652381795,0.0235373234700739,0.0302830809743252,0.033383158943697,2,424,41,0.3333333333333333
0,0.8581081081081081,0.8403361344537815,0.1504424778761062,0.5199220825216929,0.3607935440484196,0.499670836076366,0.4280019930244146,6,3830,371,0.3333333333333333
2,0.6554054054054055,0.6638655462184875,0.1415929203539823,0.3258367274659111,0.2898453261600537,0.2337063857801184,0.2575984055804684,8,199,370,0.3333333333333333
2,0.6486486486486487,0.6470588235294118,0.1238938053097345,0.3075969541349389,0.273032952252858,0.2047399605003291,0.2526158445440957,3,1317,45,0.3333333333333333
2,0.277027027027027,0.2436974789915967,0.0707964601769911,0.031698246856738,0.0215198386012104,0.0276497695852534,0.0284005979073243,0,518,245,0.3333333333333333
1,0.4932432432432432,0.4873949579831932,0.0884955752212389,0.1289180095625996,0.0813718897108271,0.118499012508229,0.1180866965620329,7,435,447,0.3333333333333333
2,0.641891891891892,0.6302521008403361,0.1327433628318584,0.3090136355587037,0.277067921990585,0.2501645819618169,0.2456402590931739,3,1314,46,0.3333333333333333
2,0.7702702702702704,0.7563025210084034,0.1327433628318584,0.4103063573578892,0.3483523873570948,0.3436471362738644,0.3323368211260589,4,1707,46,0.3333333333333333
1,0.6891891891891893,0.7058823529411765,0.1415929203539823,0.3713476182043563,0.3221250840618695,0.3074391046741277,0.2825112107623319,4,1343,47,0.3333333333333333
2,0.6486486486486487,0.638655462184874,0.1194690265486725,0.3031698246856737,0.2528581035642232,0.2080315997366688,0.2874937717987045,8,3241,371,0.3333333333333333
1,0.1351351351351351,0.1176470588235294,0.0442477876106194,0.0076146626527359,0.0047074646940147,0.0039499670836076,0.0064773293472845,0,466,246,0.3333333333333333
0,0.6486486486486487,0.6470588235294118,0.1283185840707964,0.3114928280502921,0.2885003362474781,0.2593811718235681,0.2132536123567514,2,3453,42,0.3333333333333333
0,0.7500000000000001,0.7058823529411765,0.1371681415929203,0.3536391004072958,0.3032952252858103,0.3311389071757735,0.2625809666168411,4,2795,48,0.3333333333333333
2,0.6959459459459459,0.7478991596638656,0.1769911504424779,0.4196918717903311,0.2763954270342972,0.3554970375246873,0.3672147483806677,9,272,367,0.3333333333333333
1,0.6013513513513513,0.5882352941176472,0.1238938053097345,0.2388879050823446,0.1919973100201748,0.1915734035549703,0.2027902341803687,8,3913,372,0.3333333333333333
0,0.6824324324324325,0.680672268907563,0.1061946902654867,0.3511599079157074,0.3103564223268325,0.3133640552995391,0.2775286497259592,5,413,250,0.3333333333333333
2,0.7432432432432433,0.7478991596638656,0.163716814159292,0.4393483265450681,0.4024882313382649,0.32587228439763,0.3323368211260589,4,3787,49,0.3333333333333333
2,0.7162162162162162,0.7058823529411765,0.1283185840707964,0.3123782539401452,0.2572293207800941,0.2501645819618169,0.2675635276532138,2,1664,43,0.3333333333333333
2,0.7094594594594595,0.7058823529411765,0.168141592920354,0.3844519213741809,0.2703429724277068,0.3489137590520079,0.3223716990533135,8,337,373,0.3333333333333333
1,0.5743243243243243,0.5714285714285715,0.1061946902654867,0.1894811404285461,0.1449226630800268,0.1421988150098749,0.1763826606875934,3,2412,47,0.3333333333333333
2,0.5067567567567568,0.4789915966386555,0.1150442477876106,0.1308659465202762,0.1072629455279085,0.1040157998683344,0.1031390134529148,3,645,48,0.3333333333333333
2,0.5878378378378378,0.5966386554621849,0.1283185840707964,0.2812112626173189,0.2592468056489576,0.238314680710994,0.1933233682112606,2,970,44,0.3333333333333333
1,0.4729729729729729,0.4789915966386555,0.0929203539823008,0.1370639277492474,0.1348352387357095,0.118499012508229,0.0861983059292476,0,1445,247,0.3333333333333333
1,0.6959459459459459,0.6638655462184875,0.1106194690265486,0.3038781653975562,0.2932078009414929,0.1988150098749176,0.2426507224713503,3,3779,49,0.3333333333333333
0,0.7635135135135136,0.7563025210084034,0.168141592920354,0.4368691340534797,0.2975790181573638,0.4081632653061224,0.362232187344295,8,3219,374,0.3333333333333333
2,0.831081081081081,0.7899159663865547,0.1548672566371681,0.6015583495661413,0.554472091459314,0.4759710335747201,0.4020926756352766,2,1045,45,0.3333333333333333
0,0.7837837837837839,0.773109243697479,0.1769911504424779,0.5284221710642819,0.4872225958305312,0.4061882817643186,0.4020926756352766,6,2959,372,0.3333333333333333
1,0.4527027027027027,0.411764705882353,0.0884955752212389,0.0991676996635381,0.0837256220578345,0.0743910467412771,0.0857000498256103,1,1075,242,0.3333333333333333
2,0.5608108108108107,0.5042016806722689,0.1371681415929203,0.3467327784664423,0.3120376597175521,0.2646477946017117,0.2481315396113602,2,2980,46,0.3333333333333333
0,0.6756756756756757,0.6134453781512605,0.168141592920354,0.6240481671684079,0.6139878950907868,0.4957208689927583,0.406576980568012,4,3733,50,0.3333333333333333
2,0.6351351351351352,0.6134453781512605,0.1150442477876106,0.3106074021604391,0.2508406186953598,0.2225148123765635,0.2277030393622322,7,732,448,0.3333333333333333
0,0.5135135135135135,0.5210084033613446,0.0973451327433628,0.1356472463254825,0.1109616677874915,0.0599078341013824,0.1325361235675137,7,3344,449,0.3333333333333333
0,0.8783783783783784,0.8487394957983194,0.1858407079646017,0.7575703913582433,0.4364492266308002,0.5233706385780118,1.0,9,164,368,0.3333333333333333
0,0.7162162162162162,0.6974789915966386,0.1415929203539823,0.3830352399504161,0.362811028917283,0.2909809084924292,0.2725460886895865,6,1363,373,0.3333333333333333
2,0.7162162162162162,0.7058823529411765,0.1548672566371681,0.424650256773508,0.3621385339609952,0.3614219881500987,0.3064275037369208,4,2532,51,0.3333333333333333
1,0.5743243243243243,0.5294117647058824,0.1017699115044248,0.2027625287763414,0.2051109616677874,0.1468071099407505,0.1390134529147982,1,2981,243,0.3333333333333333
2,0.8648648648648649,0.8319327731092439,0.168141592920354,0.7092261377722686,0.703093476798924,0.5352205398288347,0.5042351768809169,6,1198,374,0.3333333333333333
0,0.8445945945945946,0.8739495798319327,0.1814159292035398,0.6359128740924385,0.4899125756556826,0.5174456879526004,0.5132037867463878,7,2623,450,0.3333333333333333
1,0.4932432432432432,0.4789915966386555,0.0884955752212389,0.1434389941561891,0.1398789509078681,0.0961158657011191,0.1011459890383657,1,2637,244,0.3333333333333333
2,0.5067567567567568,0.5042016806722689,0.1061946902654867,0.1393660350628652,0.0981842636180228,0.1000658327847267,0.1429995017438963,3,3175,50,0.3333333333333333
0,0.641891891891892,0.6218487394957983,0.1194690265486725,0.300867717372056,0.2427706792199058,0.2574061882817643,0.2675635276532138,8,42,375,0.3333333333333333
1,0.4864864864864864,0.4369747899159664,0.0973451327433628,0.1298034354524526,0.1079354404841963,0.0934825543120473,0.1180866965620329,1,1260,245,0.3333333333333333
2,0.5202702702702703,0.4957983193277311,0.1106194690265486,0.1822206481317513,0.1260928043039677,0.1500987491770901,0.1828599900348779,3,3136,51,0.3333333333333333
1,0.581081081081081,0.5546218487394958,0.1106194690265486,0.2103771914290773,0.1640887693342299,0.1270572745227123,0.2077727952167414,3,2749,52,0.3333333333333333
0,0.7567567567567568,0.7647058823529412,0.1548672566371681,0.4287232158668319,0.3850033624747814,0.3429888084265964,0.3572496263079223,8,2267,376,0.3333333333333333
1,0.4797297297297297,0.4453781512605042,0.0973451327433628,0.1294492650965114,0.1119704102219233,0.1336405529953916,0.1031390134529148,2,2010,47,0.3333333333333333
1,0.304054054054054,0.2773109243697479,0.0707964601769911,0.0437400389587391,0.0363147276395427,0.0342330480579328,0.0373692077727952,0,1065,248,0.3333333333333333
1,0.4729729729729729,0.4453781512605042,0.0752212389380531,0.092084292544714,0.0823806321452589,0.0875576036866359,0.0707523667164922,2,3089,48,0.3333333333333333
2,0.7297297297297298,0.7226890756302521,0.1902654867256637,0.3398264565255888,0.2831203765971755,0.2310730743910467,0.2874937717987045,5,3057,251,0.3333333333333333
0,0.6959459459459459,0.7058823529411765,0.1371681415929203,0.3433681600850009,0.2488231338264963,0.3087557603686635,0.2775286497259592,5,3284,252,0.3333333333333333
1,0.3918918918918919,0.3529411764705882,0.1194690265486725,0.077740393129095,0.069939475453934,0.0612244897959183,0.0587942202291978,1,1432,246,0.3333333333333333
2,0.6756756756756757,0.6974789915966386,0.1238938053097345,0.295909332388879,0.2336919973100201,0.227781435154707,0.2376681614349776,5,456,253,0.3333333333333333
1,0.2905405405405405,0.2521008403361344,0.0619469026548672,0.0338232689923853,0.0235373234700739,0.0243581303489137,0.033383158943697,2,717,49,0.3333333333333333
2,0.8851351351351352,0.8739495798319327,0.1858407079646017,0.7320701257304764,0.6237390719569603,0.5378538512179064,0.639262580966617,5,1824,254,0.3333333333333333
1,0.3716216216216216,0.3613445378151261,0.0663716814159292,0.0754382858154772,0.0665770006724949,0.0467412771560236,0.0632785251619332,0,1227,249,0.3333333333333333
1,0.5067567567567568,0.5042016806722689,0.1061946902654867,0.1452098459358951,0.0763281775386684,0.086899275839368,0.1579471848530144,9,665,369,0.3333333333333333
2,0.5135135135135135,0.4957983193277311,0.0973451327433628,0.1615016823091907,0.1338264963012777,0.1454904542462146,0.1285500747384155,2,3090,50,0.3333333333333333
2,0.7027027027027027,0.6722689075630253,0.1327433628318584,0.3690455108907384,0.347679892400807,0.2896642527978933,0.2675635276532138,3,1004,53,0.3333333333333333
1,0.2567567567567567,0.2352941176470588,0.0486725663716814,0.029041969187179,0.0238735709482178,0.0223831468071099,0.0234180368709516,1,1061,247,0.3333333333333333
1,0.5945945945945946,0.5882352941176472,0.1150442477876106,0.2022312732424296,0.1425689307330195,0.1757735352205398,0.1928251121076233,3,3650,54,0.3333333333333333
1,0.5,0.4621848739495799,0.1061946902654867,0.1221887727997166,0.0800268997982515,0.1099407504937458,0.1031390134529148,5,646,255,0.3333333333333333
2,0.4662162162162162,0.4705882352941177,0.1017699115044248,0.1299805206304232,0.1143241425689307,0.0928242264647794,0.1180866965620329,2,205,51,0.3333333333333333
2,0.7905405405405407,0.7647058823529412,0.1592920353982301,0.4459004781299804,0.3355749831876261,0.3067807768268598,0.336322869955157,4,3702,52,0.3333333333333333
0,0.8175675675675677,0.8319327731092439,0.168141592920354,0.6392774924738799,0.5524546065904505,0.4805793285055957,0.511709018435476,5,3960,256,0.3333333333333333
1,0.4527027027027027,0.411764705882353,0.079646017699115,0.1069594474942447,0.0860793544048419,0.0928242264647794,0.0936721474838066,2,1555,52,0.3333333333333333
0,0.5135135135135135,0.5126050420168068,0.0973451327433628,0.1545953603683371,0.1378614660390046,0.1283739302172482,0.1230692575984056,4,3355,53,0.3333333333333333
1,0.3986486486486486,0.3613445378151261,0.084070796460177,0.0814591818664777,0.0884330867518493,0.053324555628703,0.0597907324364723,0,1434,250,0.3333333333333333
2,0.8040540540540542,0.7899159663865547,0.1592920353982301,0.5877457056844342,0.5376597175521183,0.4792626728110598,0.42700548081714,4,3515,54,0.3333333333333333
0,0.6689189189189189,0.689075630252101,0.1592920353982301,0.3532849300513547,0.2716879623402825,0.3640552995391705,0.2924763328350772,9,2139,370,0.3333333333333333
2,0.4662162162162162,0.453781512605042,0.1017699115044248,0.101469806977156,0.0665770006724949,0.0743910467412771,0.1116093672147484,8,543,377,0.3333333333333333
2,0.5472972972972973,0.5378151260504203,0.1061946902654867,0.2080750841154595,0.1698049764626765,0.1678736010533245,0.1699053313403089,5,2745,257,0.3333333333333333
2,0.7972972972972974,0.7899159663865547,0.1548672566371681,0.5103594829112803,0.4455279085406859,0.5055957867017774,0.3502740408570005,5,1730,258,0.3333333333333333
1,0.3851351351351351,0.3529411764705882,0.0752212389380531,0.0653444306711528,0.0447209145931405,0.0480579328505595,0.0597907324364723,1,3747,248,0.3333333333333333
1,0.6486486486486487,0.6302521008403361,0.1327433628318584,0.2766070479900832,0.2313382649630127,0.2304147465437787,0.2446437468858993,3,3665,55,0.3333333333333333
2,0.722972972972973,0.7478991596638656,0.2123893805309734,0.5808393837435806,0.3570948217888365,0.4397630019749835,0.6860986547085203,9,278,371,0.3333333333333333
1,0.4662162162162162,0.4285714285714286,0.084070796460177,0.0981051885957145,0.0837256220578345,0.0664911125740618,0.0861983059292476,0,1079,251,0.3333333333333333
2,0.8716216216216216,0.857142857142857,0.168141592920354,0.7363201700017709,0.726630800268998,0.5661619486504279,0.4997508719481815,5,1983,259,0.3333333333333333
2,0.8175675675675677,0.8067226890756304,0.163716814159292,0.5684434212856384,0.4865501008742434,0.4226464779460171,0.4947683109118087,6,1044,375,0.3333333333333333
0,0.6689189189189189,0.680672268907563,0.1504424778761062,0.3888790508234461,0.2767316745124411,0.2896642527978933,0.3771798704534131,8,2253,378,0.3333333333333333
2,0.6959459459459459,0.680672268907563,0.1150442477876106,0.3895873915353285,0.3053127101546738,0.2699144173798551,0.3273542600896861,6,858,376,0.3333333333333333
1,0.1486486486486486,0.134453781512605,0.0353982300884955,0.0088542588985301,0.0063887020847343,0.0065832784726793,0.007473841554559,0,1825,252,0.3333333333333333
0,0.641891891891892,0.6470588235294118,0.1371681415929203,0.3343368160085,0.2098184263618022,0.2396313364055299,0.3323368211260589,9,762,372,0.3333333333333333
1,0.1216216216216216,0.1092436974789916,0.0265486725663716,0.0069063219408535,0.0040349697377269,0.0059249506254114,0.0034877927254608,0,307,253,0.3333333333333333
2,0.7500000000000001,0.773109243697479,0.1371681415929203,0.445192137418098,0.2753866845998655,0.2587228439763002,0.4070752366716492,7,275,451,0.3333333333333333
1,0.4797297297297297,0.453781512605042,0.0929203539823008,0.1087302992739507,0.0793544048419636,0.1046741277156023,0.096163428001993,0,3538,254,0.3333333333333333
0,0.5945945945945946,0.5714285714285715,0.1460176991150442,0.2672215335576412,0.1274377942165433,0.2231731402238314,0.317887394120578,4,2492,55,0.3333333333333333
0,0.7972972972972974,0.7647058823529412,0.1548672566371681,0.4882238356649548,0.4532616005379959,0.3923633969716918,0.3223716990533135,4,2962,56,0.3333333333333333
0,0.5067567567567568,0.5126050420168068,0.0973451327433628,0.1576058083938374,0.1358439811701412,0.1073074391046741,0.1280518186347783,6,3872,377,0.3333333333333333
2,0.7094594594594595,0.6722689075630253,0.1371681415929203,0.3339826456525588,0.292871553463349,0.2738643844634628,0.247633283507723,2,1488,53,0.3333333333333333
0,0.5135135135135135,0.5042016806722689,0.1061946902654867,0.1584912342836904,0.1183591123066576,0.1362738643844634,0.147982062780269,3,283,56,0.3333333333333333
1,0.4729729729729729,0.453781512605042,0.0973451327433628,0.1115636621214804,0.0901143241425689,0.0625411454904542,0.0881913303437967,2,1558,54,0.3333333333333333
0,0.7500000000000001,0.7478991596638656,0.1548672566371681,0.3925978395608288,0.3133826496301278,0.3522053982883475,0.3263577478824116,4,1501,57,0.3333333333333333
2,0.8243243243243245,0.8067226890756304,0.1548672566371681,0.506463608995927,0.4277067921990585,0.3245556287030941,0.4569008470353762,5,3711,260,0.3333333333333333
0,0.7702702702702704,0.73109243697479,0.1415929203539823,0.4044625464848592,0.3365837256220578,0.379855167873601,0.3163926258096662,2,2854,55,0.3333333333333333
2,0.5608108108108107,0.546218487394958,0.1238938053097345,0.268638214981406,0.1640887693342299,0.2192231731402238,0.1828599900348779,4,775,58,0.3333333333333333
0,0.6013513513513513,0.5966386554621849,0.1017699115044248,0.2851071365326722,0.191324815063887,0.2350230414746543,0.2326856003986049,6,810,378,0.3333333333333333
2,0.7972972972972974,0.7899159663865547,0.1415929203539823,0.4820258544359836,0.4223268325487558,0.3666886109282423,0.3373193821624315,2,1184,56,0.3333333333333333
1,0.1148648648648648,0.1092436974789916,0.0176991150442477,0.0056667256950593,0.0043712172158708,0.0052666227781435,0.0034877927254608,0,3903,255,0.3333333333333333
0,0.6148648648648649,0.6470588235294118,0.1194690265486725,0.2767841331680538,0.2098184263618022,0.2251481237656352,0.216243148978575,3,471,57,0.3333333333333333
2,0.7432432432432433,0.7058823529411765,0.1548672566371681,0.4740570214273065,0.4404841963685272,0.3719552337063857,0.3343298455406079,4,2847,59,0.3333333333333333
1,0.5405405405405405,0.4957983193277311,0.0884955752212389,0.1602620860633964,0.1449226630800268,0.1454904542462146,0.1131041355256602,1,1097,249,0.3333333333333333
